"Notes"	"2013 CBSA"	"2013 CBSA Code"	"ICD 113 Groups"	"ICD 113 Groups Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"New Haven-Milford, CT"	"35300"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	Suppressed	856622	Suppressed
	"New Haven-Milford, CT"	"35300"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	Suppressed	860025	Suppressed
	"New Haven-Milford, CT"	"35300"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	11	862477	1.275396329 (Unreliable)
	"New Haven-Milford, CT"	"35300"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	Suppressed	864009	Suppressed
	"New Haven-Milford, CT"	"35300"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	11	864177	1.272887383 (Unreliable)
	"New Haven-Milford, CT"	"35300"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	Suppressed	862712	Suppressed
	"New Haven-Milford, CT"	"35300"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	10	861534	1.160720297 (Unreliable)
	"New Haven-Milford, CT"	"35300"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	13	859073	1.513259059 (Unreliable)
	"New Haven-Milford, CT"	"35300"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	14	856875	1.633843910 (Unreliable)
	"New Orleans-Metairie, LA"	"35380"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	24	1338370	1.793226088
	"New Orleans-Metairie, LA"	"35380"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	30	1337726	2.242611716
	"New Orleans-Metairie, LA"	"35380"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	29	1344528	2.156890745
	"New Orleans-Metairie, LA"	"35380"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	20	1354638	1.476409196
	"New Orleans-Metairie, LA"	"35380"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	20	1365146	1.465044764
	"New Orleans-Metairie, LA"	"35380"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	17	1377699	1.233941521 (Unreliable)
	"New Orleans-Metairie, LA"	"35380"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	18	1386429	1.298299444 (Unreliable)
	"New Orleans-Metairie, LA"	"35380"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	12	1040195	1.153629848 (Unreliable)
	"New Orleans-Metairie, LA"	"35380"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	15	1096365	1.368157502 (Unreliable)
	"New Orleans-Metairie, LA"	"35380"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	17	1135831	1.496701534 (Unreliable)
	"New Orleans-Metairie, LA"	"35380"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	18	1167842	1.541304389 (Unreliable)
	"New Orleans-Metairie, LA"	"35380"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	Suppressed	1189866	Suppressed
	"New Orleans-Metairie, LA"	"35380"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	Suppressed	1214086	Suppressed
	"New Orleans-Metairie, LA"	"35380"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	10	1228094	0.814269917 (Unreliable)
	"New Orleans-Metairie, LA"	"35380"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	13	1240964	1.047572694 (Unreliable)
	"New Orleans-Metairie, LA"	"35380"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	19	1251221	1.518516713 (Unreliable)
	"New Orleans-Metairie, LA"	"35380"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	Suppressed	1262071	Suppressed
	"New Orleans-Metairie, LA"	"35380"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	17	1268883	1.339761034 (Unreliable)
	"New York-Newark-Jersey City, NY-NJ-PA"	"35620"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	394	18806645	2.095004186
	"New York-Newark-Jersey City, NY-NJ-PA"	"35620"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	326	18944519	1.720814342
	"New York-Newark-Jersey City, NY-NJ-PA"	"35620"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	367	19109150	1.920545917
	"New York-Newark-Jersey City, NY-NJ-PA"	"35620"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	347	19195261	1.807737858
	"New York-Newark-Jersey City, NY-NJ-PA"	"35620"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	344	19248311	1.787169794
	"New York-Newark-Jersey City, NY-NJ-PA"	"35620"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	311	19253664	1.615276968
	"New York-Newark-Jersey City, NY-NJ-PA"	"35620"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	308	19227714	1.601854490
	"New York-Newark-Jersey City, NY-NJ-PA"	"35620"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	261	19200372	1.359348663
	"New York-Newark-Jersey City, NY-NJ-PA"	"35620"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	244	19236108	1.268447859
	"New York-Newark-Jersey City, NY-NJ-PA"	"35620"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	254	19338823	1.313420160
	"New York-Newark-Jersey City, NY-NJ-PA"	"35620"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	253	19469123	1.299493562
	"New York-Newark-Jersey City, NY-NJ-PA"	"35620"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	277	19567410	1.415619134
	"New York-Newark-Jersey City, NY-NJ-PA"	"35620"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	284	19751176	1.437889065
	"New York-Newark-Jersey City, NY-NJ-PA"	"35620"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	286	19864434	1.439759119
	"New York-Newark-Jersey City, NY-NJ-PA"	"35620"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	327	19968845	1.637550895
	"New York-Newark-Jersey City, NY-NJ-PA"	"35620"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	306	20052234	1.526014508
	"New York-Newark-Jersey City, NY-NJ-PA"	"35620"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	289	20118063	1.436520007
	"New York-Newark-Jersey City, NY-NJ-PA"	"35620"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	273	20153634	1.354594412
	"North Port-Sarasota-Bradenton, FL"	"35840"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	Suppressed	581892	Suppressed
	"North Port-Sarasota-Bradenton, FL"	"35840"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	Suppressed	589959	Suppressed
	"North Port-Sarasota-Bradenton, FL"	"35840"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	12	605988	1.980237232 (Unreliable)
	"North Port-Sarasota-Bradenton, FL"	"35840"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	Suppressed	620540	Suppressed
	"North Port-Sarasota-Bradenton, FL"	"35840"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	Suppressed	634862	Suppressed
	"North Port-Sarasota-Bradenton, FL"	"35840"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	Suppressed	653934	Suppressed
	"North Port-Sarasota-Bradenton, FL"	"35840"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	Suppressed	674757	Suppressed
	"North Port-Sarasota-Bradenton, FL"	"35840"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	Suppressed	685132	Suppressed
	"North Port-Sarasota-Bradenton, FL"	"35840"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	Suppressed	691735	Suppressed
	"North Port-Sarasota-Bradenton, FL"	"35840"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	Suppressed	695944	Suppressed
	"North Port-Sarasota-Bradenton, FL"	"35840"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	Suppressed	697973	Suppressed
	"North Port-Sarasota-Bradenton, FL"	"35840"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	10	702281	1.423931446 (Unreliable)
	"North Port-Sarasota-Bradenton, FL"	"35840"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	Suppressed	709039	Suppressed
	"North Port-Sarasota-Bradenton, FL"	"35840"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	10	720231	1.388443430 (Unreliable)
	"North Port-Sarasota-Bradenton, FL"	"35840"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	Suppressed	732157	Suppressed
	"North Port-Sarasota-Bradenton, FL"	"35840"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	Suppressed	748250	Suppressed
	"North Port-Sarasota-Bradenton, FL"	"35840"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	Suppressed	768013	Suppressed
	"North Port-Sarasota-Bradenton, FL"	"35840"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	Suppressed	788457	Suppressed
	"Norwich-New London, CT"	"35980"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	Suppressed	257568	Suppressed
	"Norwich-New London, CT"	"35980"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	Suppressed	259088	Suppressed
	"Norwich-New London, CT"	"35980"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	Suppressed	261396	Suppressed
	"Norwich-New London, CT"	"35980"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	Suppressed	264698	Suppressed
	"Norwich-New London, CT"	"35980"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	Suppressed	266584	Suppressed
	"Norwich-New London, CT"	"35980"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	Suppressed	268595	Suppressed
	"Norwich-New London, CT"	"35980"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	Suppressed	269664	Suppressed
	"Norwich-New London, CT"	"35980"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	Suppressed	270814	Suppressed
	"Norwich-New London, CT"	"35980"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	Suppressed	270669	Suppressed
	"Norwich-New London, CT"	"35980"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	Suppressed	272634	Suppressed
	"Norwich-New London, CT"	"35980"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	Suppressed	273630	Suppressed
	"Norwich-New London, CT"	"35980"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	Suppressed	274055	Suppressed
	"Norwich-New London, CT"	"35980"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	Suppressed	273226	Suppressed
	"Norwich-New London, CT"	"35980"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	Suppressed	274267	Suppressed
	"Norwich-New London, CT"	"35980"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	Suppressed	273405	Suppressed
	"Norwich-New London, CT"	"35980"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	Suppressed	272053	Suppressed
	"Norwich-New London, CT"	"35980"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	Suppressed	270639	Suppressed
	"Norwich-New London, CT"	"35980"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	Suppressed	269801	Suppressed
	"Ocala, FL"	"36100"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	Suppressed	254964	Suppressed
	"Ocala, FL"	"36100"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	Suppressed	258916	Suppressed
	"Ocala, FL"	"36100"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	Suppressed	264553	Suppressed
	"Ocala, FL"	"36100"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	Suppressed	271716	Suppressed
	"Ocala, FL"	"36100"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	Suppressed	280091	Suppressed
	"Ocala, FL"	"36100"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	Suppressed	291164	Suppressed
	"Ocala, FL"	"36100"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	Suppressed	303558	Suppressed
	"Ocala, FL"	"36100"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	Suppressed	316310	Suppressed
	"Ocala, FL"	"36100"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	Suppressed	325634	Suppressed
	"Ocala, FL"	"36100"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	Suppressed	330052	Suppressed
	"Ocala, FL"	"36100"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	Suppressed	330880	Suppressed
	"Ocala, FL"	"36100"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	Suppressed	331298	Suppressed
	"Ocala, FL"	"36100"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	Suppressed	332429	Suppressed
	"Ocala, FL"	"36100"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	Suppressed	334294	Suppressed
	"Ocala, FL"	"36100"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	Suppressed	335800	Suppressed
	"Ocala, FL"	"36100"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	Suppressed	339079	Suppressed
	"Ocala, FL"	"36100"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	Suppressed	343514	Suppressed
	"Ocala, FL"	"36100"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	Suppressed	349020	Suppressed
	"Ogden-Clearfield, UT"	"36260"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	Suppressed	478978	Suppressed
	"Ogden-Clearfield, UT"	"36260"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	Suppressed	485401	Suppressed
	"Ogden-Clearfield, UT"	"36260"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	Suppressed	495459	Suppressed
	"Ogden-Clearfield, UT"	"36260"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	10	504247	1.983155081 (Unreliable)
	"Ogden-Clearfield, UT"	"36260"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	Suppressed	513021	Suppressed
	"Ogden-Clearfield, UT"	"36260"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	Suppressed	522374	Suppressed
	"Ogden-Clearfield, UT"	"36260"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	Suppressed	532425	Suppressed
	"Ogden-Clearfield, UT"	"36260"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	Suppressed	545746	Suppressed
	"Ogden-Clearfield, UT"	"36260"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	Suppressed	561767	Suppressed
	"Ogden-Clearfield, UT"	"36260"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	Suppressed	577040	Suppressed
	"Ogden-Clearfield, UT"	"36260"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	Suppressed	588773	Suppressed
	"Ogden-Clearfield, UT"	"36260"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	Suppressed	597159	Suppressed
	"Ogden-Clearfield, UT"	"36260"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	10	606054	1.650017985 (Unreliable)
	"Ogden-Clearfield, UT"	"36260"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	Suppressed	612811	Suppressed
	"Ogden-Clearfield, UT"	"36260"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	Suppressed	622371	Suppressed
	"Ogden-Clearfield, UT"	"36260"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	Suppressed	632055	Suppressed
	"Ogden-Clearfield, UT"	"36260"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	12	642310	1.868256761 (Unreliable)
	"Ogden-Clearfield, UT"	"36260"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	Suppressed	654417	Suppressed
	"Oklahoma City, OK"	"36420"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	16	1088347	1.470119364 (Unreliable)
	"Oklahoma City, OK"	"36420"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	14	1095421	1.278047436 (Unreliable)
	"Oklahoma City, OK"	"36420"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	14	1108860	1.262557942 (Unreliable)
	"Oklahoma City, OK"	"36420"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	16	1122241	1.425718718 (Unreliable)
	"Oklahoma City, OK"	"36420"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	14	1134419	1.234111911 (Unreliable)
	"Oklahoma City, OK"	"36420"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	16	1145524	1.396740706 (Unreliable)
	"Oklahoma City, OK"	"36420"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	14	1161308	1.205537205 (Unreliable)
	"Oklahoma City, OK"	"36420"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	10	1182668	0.845545834 (Unreliable)
	"Oklahoma City, OK"	"36420"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	16	1199665	1.333705660 (Unreliable)
	"Oklahoma City, OK"	"36420"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	14	1216645	1.150705424 (Unreliable)
	"Oklahoma City, OK"	"36420"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	Suppressed	1237780	Suppressed
	"Oklahoma City, OK"	"36420"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	14	1252987	1.117330028 (Unreliable)
	"Oklahoma City, OK"	"36420"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	16	1276680	1.253250619 (Unreliable)
	"Oklahoma City, OK"	"36420"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	Suppressed	1297834	Suppressed
	"Oklahoma City, OK"	"36420"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	15	1320579	1.135865405 (Unreliable)
	"Oklahoma City, OK"	"36420"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	15	1336784	1.122096015 (Unreliable)
	"Oklahoma City, OK"	"36420"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	16	1356965	1.179101893 (Unreliable)
	"Oklahoma City, OK"	"36420"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	14	1373211	1.019508291 (Unreliable)
	"Olympia-Tumwater, WA"	"36500"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	Suppressed	204873	Suppressed
	"Olympia-Tumwater, WA"	"36500"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	Suppressed	207355	Suppressed
	"Olympia-Tumwater, WA"	"36500"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	Suppressed	212421	Suppressed
	"Olympia-Tumwater, WA"	"36500"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	Suppressed	216313	Suppressed
	"Olympia-Tumwater, WA"	"36500"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	Suppressed	219499	Suppressed
	"Olympia-Tumwater, WA"	"36500"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	Suppressed	222985	Suppressed
	"Olympia-Tumwater, WA"	"36500"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	Suppressed	227023	Suppressed
	"Olympia-Tumwater, WA"	"36500"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	Suppressed	232688	Suppressed
	"Olympia-Tumwater, WA"	"36500"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	Suppressed	237772	Suppressed
	"Olympia-Tumwater, WA"	"36500"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	Suppressed	244332	Suppressed
	"Olympia-Tumwater, WA"	"36500"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	Suppressed	249936	Suppressed
	"Olympia-Tumwater, WA"	"36500"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	Suppressed	252264	Suppressed
	"Olympia-Tumwater, WA"	"36500"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	Suppressed	256516	Suppressed
	"Olympia-Tumwater, WA"	"36500"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	Suppressed	258803	Suppressed
	"Olympia-Tumwater, WA"	"36500"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	Suppressed	262536	Suppressed
	"Olympia-Tumwater, WA"	"36500"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	Suppressed	265809	Suppressed
	"Olympia-Tumwater, WA"	"36500"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	Suppressed	269183	Suppressed
	"Olympia-Tumwater, WA"	"36500"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	Suppressed	275222	Suppressed
	"Omaha-Council Bluffs, NE-IA"	"36540"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	19	761603	2.494738072 (Unreliable)
	"Omaha-Council Bluffs, NE-IA"	"36540"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	22	767041	2.868164805
	"Omaha-Council Bluffs, NE-IA"	"36540"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	13	776165	1.674901600 (Unreliable)
	"Omaha-Council Bluffs, NE-IA"	"36540"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	16	783567	2.041944084 (Unreliable)
	"Omaha-Council Bluffs, NE-IA"	"36540"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	11	792086	1.388738092 (Unreliable)
	"Omaha-Council Bluffs, NE-IA"	"36540"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	14	803214	1.742997507 (Unreliable)
	"Omaha-Council Bluffs, NE-IA"	"36540"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	16	814309	1.964856093 (Unreliable)
	"Omaha-Council Bluffs, NE-IA"	"36540"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	Suppressed	824961	Suppressed
	"Omaha-Council Bluffs, NE-IA"	"36540"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	10	834554	1.198244811 (Unreliable)
	"Omaha-Council Bluffs, NE-IA"	"36540"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	12	845119	1.419918378 (Unreliable)
	"Omaha-Council Bluffs, NE-IA"	"36540"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	12	856233	1.401487679 (Unreliable)
	"Omaha-Council Bluffs, NE-IA"	"36540"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	14	865350	1.617842492 (Unreliable)
	"Omaha-Council Bluffs, NE-IA"	"36540"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	11	876903	1.254414684 (Unreliable)
	"Omaha-Council Bluffs, NE-IA"	"36540"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	16	885736	1.806407327 (Unreliable)
	"Omaha-Council Bluffs, NE-IA"	"36540"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	12	895484	1.340057444 (Unreliable)
	"Omaha-Council Bluffs, NE-IA"	"36540"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	10	904555	1.105515972 (Unreliable)
	"Omaha-Council Bluffs, NE-IA"	"36540"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	15	914268	1.640656788 (Unreliable)
	"Omaha-Council Bluffs, NE-IA"	"36540"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	Suppressed	924129	Suppressed
	"Orlando-Kissimmee-Sanford, FL"	"36740"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	21	1607993	1.305975835
	"Orlando-Kissimmee-Sanford, FL"	"36740"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	25	1644561	1.520162524
	"Orlando-Kissimmee-Sanford, FL"	"36740"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	19	1710359	1.110877892 (Unreliable)
	"Orlando-Kissimmee-Sanford, FL"	"36740"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	17	1760345	0.965719788 (Unreliable)
	"Orlando-Kissimmee-Sanford, FL"	"36740"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	15	1811544	0.828022946 (Unreliable)
	"Orlando-Kissimmee-Sanford, FL"	"36740"	"Asthma (J45-J46)"	"GR113-085"	"2004"	"2004"	16	1878077	0.851935251 (Unreliable)
	"Orlando-Kissimmee-Sanford, FL"	"36740"	"Asthma (J45-J46)"	"GR113-085"	"2005"	"2005"	19	1955794	0.971472456 (Unreliable)
	"Orlando-Kissimmee-Sanford, FL"	"36740"	"Asthma (J45-J46)"	"GR113-085"	"2006"	"2006"	12	2020057	0.594042643 (Unreliable)
	"Orlando-Kissimmee-Sanford, FL"	"36740"	"Asthma (J45-J46)"	"GR113-085"	"2007"	"2007"	19	2057865	0.923286999 (Unreliable)
	"Orlando-Kissimmee-Sanford, FL"	"36740"	"Asthma (J45-J46)"	"GR113-085"	"2008"	"2008"	12	2087489	0.574853329 (Unreliable)
	"Orlando-Kissimmee-Sanford, FL"	"36740"	"Asthma (J45-J46)"	"GR113-085"	"2009"	"2009"	23	2111917	1.089057951
	"Orlando-Kissimmee-Sanford, FL"	"36740"	"Asthma (J45-J46)"	"GR113-085"	"2010"	"2010"	13	2134411	0.609067326 (Unreliable)
	"Orlando-Kissimmee-Sanford, FL"	"36740"	"Asthma (J45-J46)"	"GR113-085"	"2011"	"2011"	13	2175702	0.597508298 (Unreliable)
	"Orlando-Kissimmee-Sanford, FL"	"36740"	"Asthma (J45-J46)"	"GR113-085"	"2012"	"2012"	14	2226473	0.628797205 (Unreliable)
	"Orlando-Kissimmee-Sanford, FL"	"36740"	"Asthma (J45-J46)"	"GR113-085"	"2013"	"2013"	17	2269622	0.749023406 (Unreliable)
	"Orlando-Kissimmee-Sanford, FL"	"36740"	"Asthma (J45-J46)"	"GR113-085"	"2014"	"2014"	19	2323059	0.817887105 (Unreliable)
	"Orlando-Kissimmee-Sanford, FL"	"36740"	"Asthma (J45-J46)"	"GR113-085"	"2015"	"2015"	25	2382132	1.049480046
	"Orlando-Kissimmee-Sanford, FL"	"36740"	"Asthma (J45-J46)"	"GR113-085"	"2016"	"2016"	18	2441257	0.737325075 (Unreliable)
	"Oxnard-Thousand Oaks-Ventura, CA"	"37100"	"Asthma (J45-J46)"	"GR113-085"	"1999"	"1999"	14	743357	1.883348109 (Unreliable)
	"Oxnard-Thousand Oaks-Ventura, CA"	"37100"	"Asthma (J45-J46)"	"GR113-085"	"2000"	"2000"	14	753197	1.858743463 (Unreliable)
	"Oxnard-Thousand Oaks-Ventura, CA"	"37100"	"Asthma (J45-J46)"	"GR113-085"	"2001"	"2001"	12	766689	1.565171797 (Unreliable)
	"Oxnard-Thousand Oaks-Ventura, CA"	"37100"	"Asthma (J45-J46)"	"GR113-085"	"2002"	"2002"	10	779489	1.282891741 (Unreliable)
	"Oxnard-Thousand Oaks-Ventura, CA"	"37100"	"Asthma (J45-J46)"	"GR113-085"	"2003"	"2003"	12	788070	1.522707374 (Unreliable)
