"Notes"	"State"	"State Code"	"Month, Year"	"Month, Year Code"	Avg Fine Particulate Matter (µg/m³)	Min Fine Particulate Matter	Max Fine Particulate Matter	Avg Fine Particulate Matter Standard Deviation
	"Montana"	"30"	"Aug, 2006"	"2006/08"	12.850648000	2.400000000	37.700000000	5.117747662
	"Montana"	"30"	"Sep, 2006"	"2006/09"	10.059070000	0.300000000	28.800000000	4.760478576
	"Montana"	"30"	"Oct, 2006"	"2006/10"	8.851740000	0.000000000	32.200000000	3.797520529
	"Montana"	"30"	"Nov, 2006"	"2006/11"	9.785144000	0.000000000	42.500000000	4.154271874
	"Montana"	"30"	"Dec, 2006"	"2006/12"	11.637365000	0.000000000	36.400000000	5.922847013
	"Montana"	"30"	"Jan, 2007"	"2007/01"	12.660706000	0.000000000	55.500000000	8.573870088
	"Montana"	"30"	"Feb, 2007"	"2007/02"	11.068421000	0.000000000	31.000000000	5.324767907
	"Montana"	"30"	"Mar, 2007"	"2007/03"	8.650292000	0.200000000	25.500000000	3.583762762
	"Montana"	"30"	"Apr, 2007"	"2007/04"	7.106643000	0.000000000	19.700000000	2.720948999
	"Montana"	"30"	"May, 2007"	"2007/05"	8.765505000	0.000000000	28.300000000	4.015221623
	"Montana"	"30"	"Jun, 2007"	"2007/06"	8.767376000	0.000000000	27.700000000	4.284834977
	"Montana"	"30"	"Jul, 2007"	"2007/07"	12.763944000	0.900000000	43.700000000	5.293926252
	"Montana"	"30"	"Aug, 2007"	"2007/08"	14.303395000	0.000000000	65.000000000	9.665773452
	"Montana"	"30"	"Sep, 2007"	"2007/09"	9.481302000	0.000000000	29.200000000	5.010443793
	"Montana"	"30"	"Oct, 2007"	"2007/10"	8.029640000	0.000000000	27.200000000	4.273799213
	"Montana"	"30"	"Nov, 2007"	"2007/11"	13.149106000	0.000000000	38.100000000	5.714011875
	"Montana"	"30"	"Dec, 2007"	"2007/12"	12.633712000	0.000000000	34.300000000	6.157607032
	"Montana"	"30"	"Jan, 2008"	"2008/01"	11.093515000	0.000000000	39.000000000	5.680488652
	"Montana"	"30"	"Feb, 2008"	"2008/02"	12.143543000	0.000000000	46.100000000	6.767783082
	"Montana"	"30"	"Mar, 2008"	"2008/03"	9.838616000	0.000000000	27.500000000	4.401385572
	"Montana"	"30"	"Apr, 2008"	"2008/04"	8.645049000	0.000000000	20.100000000	3.194625022
	"Montana"	"30"	"May, 2008"	"2008/05"	6.739321000	0.000000000	21.700000000	3.747753751
	"Montana"	"30"	"Jun, 2008"	"2008/06"	5.726498000	0.000000000	31.600000000	2.953390441
	"Montana"	"30"	"Jul, 2008"	"2008/07"	7.970172000	0.000000000	28.500000000	4.618093754
	"Montana"	"30"	"Aug, 2008"	"2008/08"	6.557472000	0.000000000	37.000000000	3.893301632
	"Montana"	"30"	"Sep, 2008"	"2008/09"	5.927829000	0.000000000	17.700000000	3.219520899
	"Montana"	"30"	"Oct, 2008"	"2008/10"	7.499745000	0.000000000	35.400000000	4.422932613
	"Montana"	"30"	"Nov, 2008"	"2008/11"	8.253695000	0.000000000	33.200000000	4.623616932
	"Montana"	"30"	"Dec, 2008"	"2008/12"	9.126997000	0.000000000	46.700000000	5.425406659
	"Montana"	"30"	"Jan, 2009"	"2009/01"	15.876138000	6.100000000	47.500000000	5.687668444
	"Montana"	"30"	"Feb, 2009"	"2009/02"	11.411519000	3.700000000	41.000000000	5.218627381
	"Montana"	"30"	"Mar, 2009"	"2009/03"	10.076302000	1.100000000	24.700000000	3.508948559
	"Montana"	"30"	"Apr, 2009"	"2009/04"	9.324381000	0.000000000	22.500000000	3.050836081
	"Montana"	"30"	"May, 2009"	"2009/05"	9.832525000	0.000000000	18.100000000	3.339799332
	"Montana"	"30"	"Jun, 2009"	"2009/06"	12.450388000	1.900000000	30.800000000	3.914213322
	"Montana"	"30"	"Jul, 2009"	"2009/07"	11.916790000	2.700000000	25.300000000	3.212706099
	"Montana"	"30"	"Aug, 2009"	"2009/08"	12.609730000	0.900000000	24.700000000	3.753691011
	"Montana"	"30"	"Sep, 2009"	"2009/09"	11.097676000	1.600000000	21.200000000	2.877150324
	"Montana"	"30"	"Oct, 2009"	"2009/10"	9.757195000	2.400000000	26.100000000	3.305243393
	"Montana"	"30"	"Nov, 2009"	"2009/11"	15.064686000	2.900000000	33.600000000	4.441271529
	"Montana"	"30"	"Dec, 2009"	"2009/12"	14.733165000	0.000000000	50.900000000	9.045398468
	"Montana"	"30"	"Jan, 2010"	"2010/01"	11.666693000	3.600000000	30.300000000	4.551591201
	"Montana"	"30"	"Feb, 2010"	"2010/02"	10.156342000	3.100000000	20.700000000	2.915555883
	"Montana"	"30"	"Mar, 2010"	"2010/03"	10.055481000	0.000000000	24.600000000	4.191181834
	"Montana"	"30"	"Apr, 2010"	"2010/04"	10.745621000	0.000000000	27.700000000	4.257523365
	"Montana"	"30"	"May, 2010"	"2010/05"	11.252133000	0.000000000	22.900000000	3.773001558
	"Montana"	"30"	"Jun, 2010"	"2010/06"	11.915235000	1.400000000	18.400000000	3.000482272
	"Montana"	"30"	"Jul, 2010"	"2010/07"	12.727302000	3.800000000	20.500000000	2.789872162
	"Montana"	"30"	"Aug, 2010"	"2010/08"	11.258460000	0.000000000	24.500000000	3.319016905
	"Montana"	"30"	"Sep, 2010"	"2010/09"	12.447262000	4.000000000	26.000000000	2.937113012
	"Montana"	"30"	"Oct, 2010"	"2010/10"	11.037606000	3.700000000	20.000000000	3.230128356
	"Montana"	"30"	"Nov, 2010"	"2010/11"	12.207224000	4.200000000	24.100000000	3.527552841
	"Montana"	"30"	"Dec, 2010"	"2010/12"	12.644310000	0.200000000	35.000000000	4.857586658
	"Montana"	"30"	"Jan, 2011"	"2011/01"	13.175229000	0.300000000	28.700000000	4.459986585
	"Montana"	"30"	"Feb, 2011"	"2011/02"	10.122778000	3.100000000	20.800000000	3.076959297
	"Montana"	"30"	"Mar, 2011"	"2011/03"	10.000961000	2.800000000	20.400000000	2.529678843
	"Montana"	"30"	"Apr, 2011"	"2011/04"	8.655757000	0.000000000	20.000000000	2.857776431
	"Montana"	"30"	"May, 2011"	"2011/05"	8.564960000	0.000000000	16.500000000	2.958891612
	"Montana"	"30"	"Jun, 2011"	"2011/06"	12.327949000	0.000000000	28.800000000	4.771390822
	"Montana"	"30"	"Jul, 2011"	"2011/07"	10.668861000	1.500000000	23.300000000	3.264044252
	"Montana"	"30"	"Aug, 2011"	"2011/08"	10.667253000	1.100000000	23.100000000	3.044356943
	"Montana"	"30"	"Sep, 2011"	"2011/09"	9.937283000	2.800000000	21.900000000	2.830487446
	"Montana"	"30"	"Oct, 2011"	"2011/10"	10.048143000	0.000000000	20.200000000	3.397198908
	"Montana"	"30"	"Nov, 2011"	"2011/11"	10.751563000	4.100000000	18.900000000	2.748471258
	"Montana"	"30"	"Dec, 2011"	"2011/12"	15.882435000	5.400000000	34.200000000	5.219386685
"Total"	"Montana"	"30"			10.487341000	0.000000000	65.000000000	5.542543342
	"Nebraska"	"31"	"Jan, 2003"	"2003/01"	10.081702000	0.000000000	24.500000000	4.212497776
	"Nebraska"	"31"	"Feb, 2003"	"2003/02"	11.438007000	0.800000000	32.700000000	5.849041904
	"Nebraska"	"31"	"Mar, 2003"	"2003/03"	11.988857000	0.000000000	49.400000000	6.936131181
	"Nebraska"	"31"	"Apr, 2003"	"2003/04"	10.337401000	1.400000000	23.500000000	4.093024875
	"Nebraska"	"31"	"May, 2003"	"2003/05"	8.438914000	0.900000000	22.300000000	3.688511891
	"Nebraska"	"31"	"Jun, 2003"	"2003/06"	9.499434000	0.000000000	24.600000000	4.134218637
	"Nebraska"	"31"	"Jul, 2003"	"2003/07"	11.613125000	1.500000000	23.000000000	3.923007465
	"Nebraska"	"31"	"Aug, 2003"	"2003/08"	12.218196000	0.000000000	40.900000000	5.466774097
	"Nebraska"	"31"	"Sep, 2003"	"2003/09"	8.299382000	0.000000000	25.700000000	4.984815340
	"Nebraska"	"31"	"Oct, 2003"	"2003/10"	7.957913000	0.000000000	21.300000000	3.516552099
	"Nebraska"	"31"	"Nov, 2003"	"2003/11"	9.398852000	0.000000000	32.000000000	4.629098913
	"Nebraska"	"31"	"Dec, 2003"	"2003/12"	12.233322000	0.900000000	33.800000000	5.284590713
	"Nebraska"	"31"	"Jan, 2004"	"2004/01"	17.960225000	0.000000000	65.000000000	10.315370499
	"Nebraska"	"31"	"Feb, 2004"	"2004/02"	17.958952000	0.000000000	64.600000000	10.539217676
	"Nebraska"	"31"	"Mar, 2004"	"2004/03"	9.935954000	0.000000000	40.600000000	4.908112552
	"Nebraska"	"31"	"Apr, 2004"	"2004/04"	9.683649000	1.500000000	24.000000000	3.662720086
	"Nebraska"	"31"	"May, 2004"	"2004/05"	7.757669000	0.000000000	21.500000000	3.353095135
	"Nebraska"	"31"	"Jun, 2004"	"2004/06"	7.333053000	1.200000000	27.300000000	3.363998120
	"Nebraska"	"31"	"Jul, 2004"	"2004/07"	9.557255000	0.000000000	21.900000000	3.464000733
	"Nebraska"	"31"	"Aug, 2004"	"2004/08"	8.330222000	0.000000000	22.600000000	3.525500670
	"Nebraska"	"31"	"Sep, 2004"	"2004/09"	8.539821000	0.000000000	28.000000000	4.292749975
	"Nebraska"	"31"	"Oct, 2004"	"2004/10"	7.444202000	0.000000000	21.700000000	3.827064795
	"Nebraska"	"31"	"Nov, 2004"	"2004/11"	8.605754000	0.000000000	23.200000000	3.624025707
	"Nebraska"	"31"	"Dec, 2004"	"2004/12"	10.797092000	0.000000000	29.200000000	5.070206389
	"Nebraska"	"31"	"Jan, 2005"	"2005/01"	17.199203000	2.100000000	54.200000000	7.540107559
	"Nebraska"	"31"	"Feb, 2005"	"2005/02"	14.617872000	0.000000000	39.700000000	5.828316623
	"Nebraska"	"31"	"Mar, 2005"	"2005/03"	10.522172000	0.200000000	30.700000000	5.293993364
	"Nebraska"	"31"	"Apr, 2005"	"2005/04"	9.946906000	0.500000000	26.100000000	4.657007407
	"Nebraska"	"31"	"May, 2005"	"2005/05"	7.692119000	0.400000000	17.600000000	2.854919282
	"Nebraska"	"31"	"Jun, 2005"	"2005/06"	9.689421000	0.000000000	26.900000000	5.438741617
	"Nebraska"	"31"	"Jul, 2005"	"2005/07"	12.961368000	2.300000000	29.600000000	4.700593106
	"Nebraska"	"31"	"Aug, 2005"	"2005/08"	10.474681000	0.000000000	34.200000000	4.379010030
	"Nebraska"	"31"	"Sep, 2005"	"2005/09"	10.514109000	0.000000000	32.700000000	5.168831177
	"Nebraska"	"31"	"Oct, 2005"	"2005/10"	8.495360000	0.000000000	20.700000000	3.589043321
	"Nebraska"	"31"	"Nov, 2005"	"2005/11"	8.029181000	0.000000000	23.800000000	3.676846964
	"Nebraska"	"31"	"Dec, 2005"	"2005/12"	12.425997000	0.000000000	42.800000000	6.515818075
	"Nebraska"	"31"	"Jan, 2006"	"2006/01"	10.251658000	0.000000000	28.700000000	3.567813111
	"Nebraska"	"31"	"Feb, 2006"	"2006/02"	10.299598000	0.300000000	29.200000000	4.708423481
	"Nebraska"	"31"	"Mar, 2006"	"2006/03"	11.291977000	1.900000000	45.100000000	5.370425348
	"Nebraska"	"31"	"Apr, 2006"	"2006/04"	8.905996000	0.000000000	21.000000000	2.752517135
	"Nebraska"	"31"	"May, 2006"	"2006/05"	7.714932000	0.000000000	20.700000000	2.765125435
	"Nebraska"	"31"	"Jun, 2006"	"2006/06"	9.772219000	0.000000000	27.900000000	3.495109445
	"Nebraska"	"31"	"Jul, 2006"	"2006/07"	13.120780000	0.600000000	31.300000000	4.423890461
	"Nebraska"	"31"	"Aug, 2006"	"2006/08"	10.756235000	0.000000000	22.900000000	3.297041200
	"Nebraska"	"31"	"Sep, 2006"	"2006/09"	8.321104000	0.000000000	40.500000000	4.650100876
	"Nebraska"	"31"	"Oct, 2006"	"2006/10"	7.236953000	0.000000000	25.400000000	3.303589330
	"Nebraska"	"31"	"Nov, 2006"	"2006/11"	11.532955000	0.900000000	33.100000000	4.808693391
	"Nebraska"	"31"	"Dec, 2006"	"2006/12"	10.280293000	0.000000000	34.400000000	5.336772374
	"Nebraska"	"31"	"Jan, 2007"	"2007/01"	12.459898000	0.000000000	42.100000000	6.922213188
	"Nebraska"	"31"	"Feb, 2007"	"2007/02"	14.322966000	0.000000000	63.500000000	8.309270553
	"Nebraska"	"31"	"Mar, 2007"	"2007/03"	11.203813000	0.300000000	39.200000000	5.743003143
	"Nebraska"	"31"	"Apr, 2007"	"2007/04"	8.552686000	0.800000000	20.100000000	3.200814124
	"Nebraska"	"31"	"May, 2007"	"2007/05"	9.751129000	0.000000000	33.600000000	3.905921720
	"Nebraska"	"31"	"Jun, 2007"	"2007/06"	10.632797000	1.100000000	33.700000000	5.180594041
	"Nebraska"	"31"	"Jul, 2007"	"2007/07"	13.804755000	1.200000000	30.500000000	4.562847041
	"Nebraska"	"31"	"Aug, 2007"	"2007/08"	11.502375000	0.000000000	65.000000000	7.001213629
	"Nebraska"	"31"	"Sep, 2007"	"2007/09"	8.509873000	0.000000000	20.100000000	3.596143453
	"Nebraska"	"31"	"Oct, 2007"	"2007/10"	7.166059000	0.000000000	22.000000000	3.994028102
	"Nebraska"	"31"	"Nov, 2007"	"2007/11"	9.833276000	1.500000000	27.600000000	3.987900269
	"Nebraska"	"31"	"Dec, 2007"	"2007/12"	15.668150000	0.000000000	52.800000000	8.112206949
	"Nebraska"	"31"	"Jan, 2008"	"2008/01"	10.912104000	0.000000000	33.600000000	4.617152170
	"Nebraska"	"31"	"Feb, 2008"	"2008/02"	13.171109000	1.400000000	40.600000000	6.257339640
	"Nebraska"	"31"	"Mar, 2008"	"2008/03"	9.347669000	0.200000000	22.700000000	3.792567153
	"Nebraska"	"31"	"Apr, 2008"	"2008/04"	8.685871000	0.000000000	23.500000000	3.582236334
	"Nebraska"	"31"	"May, 2008"	"2008/05"	7.815530000	1.500000000	18.600000000	2.466493657
	"Nebraska"	"31"	"Jun, 2008"	"2008/06"	8.016397000	1.000000000	22.100000000	3.021596798
	"Nebraska"	"31"	"Jul, 2008"	"2008/07"	10.794336000	0.000000000	31.600000000	4.382327308
	"Nebraska"	"31"	"Aug, 2008"	"2008/08"	11.075421000	1.100000000	32.600000000	4.081258055
	"Nebraska"	"31"	"Sep, 2008"	"2008/09"	7.975966000	0.000000000	21.200000000	4.425926538
	"Nebraska"	"31"	"Oct, 2008"	"2008/10"	7.219900000	0.000000000	19.500000000	3.015503692
	"Nebraska"	"31"	"Nov, 2008"	"2008/11"	7.601431000	0.000000000	25.500000000	4.122229773
	"Nebraska"	"31"	"Dec, 2008"	"2008/12"	10.213586000	0.400000000	32.800000000	5.309999215
	"Nebraska"	"31"	"Jan, 2009"	"2009/01"	16.785983000	4.800000000	39.500000000	5.708500433
	"Nebraska"	"31"	"Feb, 2009"	"2009/02"	12.337074000	0.000000000	32.600000000	6.347556821
	"Nebraska"	"31"	"Mar, 2009"	"2009/03"	10.003605000	0.000000000	29.200000000	4.832125497
	"Nebraska"	"31"	"Apr, 2009"	"2009/04"	10.331395000	0.000000000	26.300000000	4.563166934
	"Nebraska"	"31"	"May, 2009"	"2009/05"	10.974274000	0.000000000	23.700000000	3.486540248
	"Nebraska"	"31"	"Jun, 2009"	"2009/06"	12.093655000	1.800000000	44.500000000	6.286185276
	"Nebraska"	"31"	"Jul, 2009"	"2009/07"	13.546849000	0.000000000	38.000000000	6.560133880
	"Nebraska"	"31"	"Aug, 2009"	"2009/08"	14.205871000	0.000000000	35.000000000	6.205644092
	"Nebraska"	"31"	"Sep, 2009"	"2009/09"	15.101013000	0.000000000	38.700000000	6.984573475
	"Nebraska"	"31"	"Oct, 2009"	"2009/10"	10.987913000	0.000000000	31.600000000	6.324031956
	"Nebraska"	"31"	"Nov, 2009"	"2009/11"	19.043643000	2.500000000	49.600000000	7.990885467
	"Nebraska"	"31"	"Dec, 2009"	"2009/12"	19.178061000	0.000000000	65.000000000	13.146206616
	"Nebraska"	"31"	"Jan, 2010"	"2010/01"	13.691494000	0.900000000	40.300000000	6.260156775
	"Nebraska"	"31"	"Feb, 2010"	"2010/02"	11.969721000	0.600000000	28.600000000	4.752091388
	"Nebraska"	"31"	"Mar, 2010"	"2010/03"	10.952116000	0.000000000	29.200000000	5.509094562
	"Nebraska"	"31"	"Apr, 2010"	"2010/04"	13.188659000	0.000000000	27.200000000	4.917179112
	"Nebraska"	"31"	"May, 2010"	"2010/05"	11.591820000	0.000000000	23.400000000	4.879046533
	"Nebraska"	"31"	"Jun, 2010"	"2010/06"	13.942884000	4.600000000	30.600000000	3.836060808
	"Nebraska"	"31"	"Jul, 2010"	"2010/07"	15.144321000	0.300000000	29.300000000	4.948220276
	"Nebraska"	"31"	"Aug, 2010"	"2010/08"	14.581064000	0.000000000	27.700000000	4.242805186
	"Nebraska"	"31"	"Sep, 2010"	"2010/09"	12.692445000	0.000000000	29.800000000	4.285148101
	"Nebraska"	"31"	"Oct, 2010"	"2010/10"	11.647646000	0.000000000	28.200000000	5.751690894
	"Nebraska"	"31"	"Nov, 2010"	"2010/11"	12.193831000	0.600000000	29.500000000	4.900984476
	"Nebraska"	"31"	"Dec, 2010"	"2010/12"	14.339255000	2.300000000	46.500000000	7.382060955
	"Nebraska"	"31"	"Jan, 2011"	"2011/01"	14.811479000	4.300000000	31.000000000	5.118688874
	"Nebraska"	"31"	"Feb, 2011"	"2011/02"	10.501524000	2.500000000	24.400000000	3.804886038
	"Nebraska"	"31"	"Mar, 2011"	"2011/03"	10.410200000	0.000000000	25.600000000	3.982686473
	"Nebraska"	"31"	"Apr, 2011"	"2011/04"	9.811797000	0.000000000	21.100000000	4.185430774
	"Nebraska"	"31"	"May, 2011"	"2011/05"	10.608339000	0.000000000	23.600000000	3.793229286
	"Nebraska"	"31"	"Jun, 2011"	"2011/06"	16.017559000	1.300000000	65.000000000	8.471195024
	"Nebraska"	"31"	"Jul, 2011"	"2011/07"	12.817728000	0.200000000	34.200000000	4.799355118
	"Nebraska"	"31"	"Aug, 2011"	"2011/08"	12.210293000	0.000000000	31.000000000	5.249576784
	"Nebraska"	"31"	"Sep, 2011"	"2011/09"	10.868101000	0.000000000	28.100000000	4.458606526
	"Nebraska"	"31"	"Oct, 2011"	"2011/10"	10.635089000	0.000000000	21.100000000	4.263393171
	"Nebraska"	"31"	"Nov, 2011"	"2011/11"	11.002581000	0.000000000	26.300000000	3.921799133
	"Nebraska"	"31"	"Dec, 2011"	"2011/12"	15.117640000	0.000000000	39.000000000	6.745373527
"Total"	"Nebraska"	"31"			11.210494000	0.000000000	65.000000000	5.909733655
	"Nevada"	"32"	"Jan, 2003"	"2003/01"	20.582782000	0.000000000	65.000000000	8.809582623
	"Nevada"	"32"	"Feb, 2003"	"2003/02"	14.391882000	0.000000000	55.900000000	7.306727660
	"Nevada"	"32"	"Mar, 2003"	"2003/03"	7.652185000	0.000000000	33.700000000	3.447400195
	"Nevada"	"32"	"Apr, 2003"	"2003/04"	7.974144000	0.000000000	33.600000000	3.540252936
	"Nevada"	"32"	"May, 2003"	"2003/05"	10.782879000	1.400000000	30.600000000	4.725366677
	"Nevada"	"32"	"Jun, 2003"	"2003/06"	12.174766000	0.200000000	28.300000000	3.662546921
	"Nevada"	"32"	"Jul, 2003"	"2003/07"	13.891535000	2.200000000	54.900000000	4.880035428
	"Nevada"	"32"	"Aug, 2003"	"2003/08"	9.710408000	0.100000000	21.200000000	2.696336825
	"Nevada"	"32"	"Sep, 2003"	"2003/09"	11.513179000	0.000000000	31.800000000	4.533399059
	"Nevada"	"32"	"Oct, 2003"	"2003/10"	10.809882000	0.000000000	63.700000000	5.391554092
	"Nevada"	"32"	"Nov, 2003"	"2003/11"	17.190038000	0.000000000	65.000000000	9.529770483
	"Nevada"	"32"	"Dec, 2003"	"2003/12"	15.039677000	0.000000000	65.000000000	9.123203192
	"Nevada"	"32"	"Jan, 2004"	"2004/01"	26.292613000	0.000000000	65.000000000	13.674653050
	"Nevada"	"32"	"Feb, 2004"	"2004/02"	15.445808000	0.000000000	65.000000000	10.758929895
	"Nevada"	"32"	"Mar, 2004"	"2004/03"	10.918105000	0.000000000	38.600000000	5.433697370
	"Nevada"	"32"	"Apr, 2004"	"2004/04"	11.101374000	0.000000000	38.900000000	4.347445046
	"Nevada"	"32"	"May, 2004"	"2004/05"	10.396649000	0.800000000	28.400000000	3.628348281
	"Nevada"	"32"	"Jun, 2004"	"2004/06"	11.499105000	0.000000000	29.400000000	3.964515843
	"Nevada"	"32"	"Jul, 2004"	"2004/07"	11.999179000	2.700000000	47.900000000	3.701307034
	"Nevada"	"32"	"Aug, 2004"	"2004/08"	10.035786000	0.600000000	23.200000000	3.123932255
	"Nevada"	"32"	"Sep, 2004"	"2004/09"	9.502734000	0.800000000	21.000000000	3.027153123
	"Nevada"	"32"	"Oct, 2004"	"2004/10"	9.198599000	0.000000000	34.500000000	4.490691723
	"Nevada"	"32"	"Nov, 2004"	"2004/11"	17.695375000	0.000000000	60.400000000	8.712526067
	"Nevada"	"32"	"Dec, 2004"	"2004/12"	18.543746000	0.000000000	65.000000000	10.455367450
	"Nevada"	"32"	"Jan, 2005"	"2005/01"	16.908698000	0.000000000	55.200000000	9.588417155
	"Nevada"	"32"	"Feb, 2005"	"2005/02"	15.091455000	0.000000000	57.300000000	8.283707211
	"Nevada"	"32"	"Mar, 2005"	"2005/03"	9.621118000	0.000000000	40.500000000	5.710070800
	"Nevada"	"32"	"Apr, 2005"	"2005/04"	9.155379000	0.200000000	21.900000000	3.699128562
	"Nevada"	"32"	"May, 2005"	"2005/05"	8.965773000	0.000000000	23.100000000	4.179602033
	"Nevada"	"32"	"Jun, 2005"	"2005/06"	10.747267000	0.000000000	27.800000000	3.960044421
	"Nevada"	"32"	"Jul, 2005"	"2005/07"	14.774744000	2.200000000	28.900000000	3.673241513
	"Nevada"	"32"	"Aug, 2005"	"2005/08"	12.884558000	3.700000000	24.100000000	3.011420784
	"Nevada"	"32"	"Sep, 2005"	"2005/09"	11.226010000	1.500000000	24.600000000	3.056668224
	"Nevada"	"32"	"Oct, 2005"	"2005/10"	9.586234000	0.000000000	32.500000000	3.630476295
	"Nevada"	"32"	"Nov, 2005"	"2005/11"	14.949802000	0.000000000	54.700000000	8.612204431
	"Nevada"	"32"	"Dec, 2005"	"2005/12"	20.184806000	0.000000000	65.000000000	14.487353765
	"Nevada"	"32"	"Jan, 2006"	"2006/01"	13.193684000	0.000000000	59.100000000	8.308643803
	"Nevada"	"32"	"Feb, 2006"	"2006/02"	14.940266000	0.000000000	50.100000000	7.476995260
	"Nevada"	"32"	"Mar, 2006"	"2006/03"	6.577191000	0.000000000	19.700000000	3.085056924
	"Nevada"	"32"	"Apr, 2006"	"2006/04"	8.914774000	0.400000000	23.300000000	3.903395533
	"Nevada"	"32"	"May, 2006"	"2006/05"	12.921595000	0.200000000	43.100000000	5.315237346
	"Nevada"	"32"	"Jun, 2006"	"2006/06"	12.649030000	1.500000000	29.300000000	3.879085617
	"Nevada"	"32"	"Jul, 2006"	"2006/07"	14.487030000	3.100000000	30.800000000	4.252968105
	"Nevada"	"32"	"Aug, 2006"	"2006/08"	12.014806000	3.100000000	26.600000000	3.164847895
	"Nevada"	"32"	"Sep, 2006"	"2006/09"	12.179105000	1.400000000	26.800000000	3.749045510
	"Nevada"	"32"	"Oct, 2006"	"2006/10"	10.698449000	0.000000000	22.200000000	3.505690264
	"Nevada"	"32"	"Nov, 2006"	"2006/11"	12.419798000	0.000000000	54.800000000	6.009964031
	"Nevada"	"32"	"Dec, 2006"	"2006/12"	19.501855000	0.000000000	65.000000000	12.781044790
	"Nevada"	"32"	"Jan, 2007"	"2007/01"	27.623683000	0.000000000	65.000000000	15.118723012
	"Nevada"	"32"	"Feb, 2007"	"2007/02"	12.380771000	0.000000000	65.000000000	10.627725228
	"Nevada"	"32"	"Mar, 2007"	"2007/03"	9.808203000	0.000000000	32.100000000	4.854466768
	"Nevada"	"32"	"Apr, 2007"	"2007/04"	8.695109000	0.000000000	22.900000000	3.872145371
	"Nevada"	"32"	"May, 2007"	"2007/05"	11.149614000	0.000000000	25.300000000	4.029186166
	"Nevada"	"32"	"Jun, 2007"	"2007/06"	11.349013000	0.300000000	27.700000000	3.578096613
	"Nevada"	"32"	"Jul, 2007"	"2007/07"	13.448892000	1.900000000	47.500000000	5.799102394
	"Nevada"	"32"	"Aug, 2007"	"2007/08"	11.122784000	2.700000000	25.800000000	2.710992131
	"Nevada"	"32"	"Sep, 2007"	"2007/09"	10.153193000	0.000000000	29.100000000	3.510163742
	"Nevada"	"32"	"Oct, 2007"	"2007/10"	10.164540000	0.000000000	39.100000000	5.149728553
	"Nevada"	"32"	"Nov, 2007"	"2007/11"	15.097198000	0.500000000	64.200000000	7.270624383
	"Nevada"	"32"	"Dec, 2007"	"2007/12"	12.626507000	0.000000000	61.700000000	6.444203593
	"Nevada"	"32"	"Jan, 2008"	"2008/01"	11.182672000	0.000000000	53.200000000	7.672009900
	"Nevada"	"32"	"Feb, 2008"	"2008/02"	10.250369000	0.000000000	45.500000000	5.481020060
	"Nevada"	"32"	"Mar, 2008"	"2008/03"	8.925309000	0.000000000	22.500000000	3.438576130
	"Nevada"	"32"	"Apr, 2008"	"2008/04"	10.028560000	0.000000000	20.400000000	3.470403017
	"Nevada"	"32"	"May, 2008"	"2008/05"	10.682809000	0.000000000	26.300000000	3.862440949
	"Nevada"	"32"	"Jun, 2008"	"2008/06"	18.243607000	0.000000000	65.000000000	16.368655260
	"Nevada"	"32"	"Jul, 2008"	"2008/07"	20.482988000	1.500000000	65.000000000	13.936719217
	"Nevada"	"32"	"Aug, 2008"	"2008/08"	10.762905000	0.600000000	27.700000000	3.338364723
	"Nevada"	"32"	"Sep, 2008"	"2008/09"	11.331490000	2.600000000	24.700000000	3.142132589
	"Nevada"	"32"	"Oct, 2008"	"2008/10"	11.044580000	0.000000000	49.400000000	4.445605794
